,player-1,player-2,player-3,combined_avg,sum_of_individual
212,Abul Hasan,Mushfiqur Rahim,Taskin Ahmed,106.0,44.309999999999995
213,Mohammad Saifuddin,Mushfiqur Rahim,Taskin Ahmed,126.0,53.989999999999995
214,Mashrafe Mortaza,Tanbir Hayder,Taskin Ahmed,20.0,10.12
215,Tanbir Hayder,Mustafizur Rahman,Taskin Ahmed,7.0,5.48
216,Tanbir Hayder,Sabbir Rahman,Taskin Ahmed,33.0,25.130000000000003
217,Tanbir Hayder,Imrul Kayes,Taskin Ahmed,56.0,47.33
218,Mashrafe Mortaza,Mosaddek Hossain,Taskin Ahmed,33.83333333,24.259999999999998
219,Mashrafe Mortaza,Rubel Hossain,Taskin Ahmed,9.666666667000001,8.89
220,Mashrafe Mortaza,Mehidy Hasan Miraz,Taskin Ahmed,38.33333333,17.590000000000003
221,Mashrafe Mortaza,Mahmudullah,Taskin Ahmed,39.04545455,32.269999999999996
222,Mashrafe Mortaza,Tamim Iqbal,Taskin Ahmed,52.81818182,51.4
223,Mashrafe Mortaza,Subashis Roy,Taskin Ahmed,18.0,8.620000000000001
224,Mashrafe Mortaza,Shakib Al Hasan,Taskin Ahmed,45.25,44.029999999999994
225,Mashrafe Mortaza,Mustafizur Rahman,Taskin Ahmed,16.0,9.02
226,Mashrafe Mortaza,Anamul Haque,Taskin Ahmed,40.0,23.619999999999997
227,Mashrafe Mortaza,Sabbir Rahman,Taskin Ahmed,32.66666667,28.67
228,Mashrafe Mortaza,Shafiul Islam,Taskin Ahmed,12.5,8.870000000000001
229,Rubel Hossain,Mosaddek Hossain,Taskin Ahmed,29.0,19.490000000000002
230,Mehidy Hasan Miraz,Mosaddek Hossain,Taskin Ahmed,49.0,28.189999999999998
231,Taijul Islam,Mosaddek Hossain,Taskin Ahmed,55.0,26.1
232,Mahmudullah,Mosaddek Hossain,Taskin Ahmed,48.0,42.87
233,Tamim Iqbal,Mosaddek Hossain,Taskin Ahmed,66.16666667,62.0
234,Shakib Al Hasan,Mosaddek Hossain,Taskin Ahmed,60.41666667,54.629999999999995
235,Mustafizur Rahman,Mosaddek Hossain,Taskin Ahmed,24.5,19.619999999999997
236,Sabbir Rahman,Mosaddek Hossain,Taskin Ahmed,46.58333333,39.269999999999996
237,Imrul Kayes,Mosaddek Hossain,Taskin Ahmed,71.0,61.47
238,Mahmudullah,Arafat Sunny,Taskin Ahmed,33.0,30.979999999999997
239,Arafat Sunny,Tamim Iqbal,Taskin Ahmed,79.25,50.11
