,player-1,player-2,player-3,combined_avg,sum_of_individual
441,AR McBrine,KJ O'Brien,CA Young,40.4,35.76
442,AR McBrine,BJ McCarthy,CA Young,48.0,20.24
443,AR McBrine,GH Dockrell,CA Young,27.0,26.49
444,AR McBrine,TJ Murtagh,CA Young,21.0,16.97
445,AR McBrine,HT Tector,CA Young,44.666666666666664,32.989999999999995
446,AR McBrine,C Campher,CA Young,68.0,56.31999999999999
447,AR McBrine,SR Thompson,CA Young,31.0,23.290000000000003
448,AR McBrine,LJ Tucker,CA Young,37.0,28.81
449,TJ Murtagh,SW Poynter,CA Young,21.0,18.4
450,AR Cusack,GC Wilson,CA Young,32.0,28.37
451,PKD Chase,GC Wilson,CA Young,24.0,21.51
452,AR Cusack,KJ O'Brien,CA Young,43.0,33.37
453,BJ McCarthy,KJ O'Brien,CA Young,37.0,30.82
454,TJ Murtagh,KJ O'Brien,CA Young,41.5,27.55
455,GH Dockrell,PKD Chase,CA Young,23.5,17.24
456,TJ Murtagh,PKD Chase,CA Young,13.0,7.72
457,WTS Porterfield,BJ McCarthy,CA Young,46.0,33.61
458,GH Dockrell,TJ Murtagh,CA Young,30.5,18.28
459,HT Tector,C Campher,CA Young,65.66666666666667,64.13
460,HT Tector,JB Little,CA Young,29.5,23.3
461,Simi Singh,LJ Tucker,CA Young,31.333333333333332,31.000000000000004
462,AR McBrine,SW Poynter,GC Wilson,69.4,40.58
463,AR McBrine,SW Poynter,KJ O'Brien,60.0,45.58
464,AR McBrine,SW Poynter,BJ McCarthy,49.333333333333336,30.06
465,AR McBrine,SW Poynter,TJ Murtagh,33.22222222222222,26.79
466,AR McBrine,GC Wilson,KJ O'Brien,60.35,49.730000000000004
467,AR McBrine,GC Wilson,BJ McCarthy,45.75,34.21
468,AR McBrine,TJ Murtagh,GC Wilson,38.61904761904762,30.939999999999998
469,AR McBrine,GC Wilson,Simi Singh,50.0,41.34
470,AR McBrine,SR Thompson,GC Wilson,47.5,37.260000000000005
471,AR McBrine,BJ McCarthy,KJ O'Brien,50.76923076923077,39.209999999999994
472,AR McBrine,TJ Murtagh,KJ O'Brien,37.708333333333336,35.94
473,AR McBrine,HT Tector,KJ O'Brien,55.666666666666664,51.959999999999994
474,AR McBrine,C Campher,KJ O'Brien,79.0,75.28999999999999
475,AR McBrine,Simi Singh,KJ O'Brien,49.25,46.34
476,AR McBrine,SR Thompson,KJ O'Brien,62.5,42.260000000000005
477,AR McBrine,PKD Chase,Simi Singh,34.0,26.509999999999998
478,AR McBrine,TJ Murtagh,BJ McCarthy,27.444444444444443,20.42
479,AR McBrine,C Campher,BJ McCarthy,102.0,59.769999999999996
480,AR McBrine,Simi Singh,BJ McCarthy,38.6,30.82
481,AR McBrine,BJ McCarthy,LJ Tucker,41.5,32.26
482,AR McBrine,WTS Porterfield,LJ Tucker,50.833333333333336,50.57
483,AR McBrine,TJ Murtagh,LJ Tucker,31.0,28.990000000000002
484,AR McBrine,HT Tector,C Campher,82.66666666666667,72.52
485,AR McBrine,HT Tector,JB Little,40.5,31.689999999999998
486,AR McBrine,HT Tector,LJ Tucker,47.333333333333336,45.01
487,AR McBrine,C Campher,LJ Tucker,70.66666666666667,68.34
488,AR McBrine,Simi Singh,LJ Tucker,48.8,39.39
489,SW Poynter,GC Wilson,KJ O'Brien,53.72727272727273,51.16
490,TJ Murtagh,SW Poynter,MC Sorensen,26.0,24.93
491,SW Poynter,PKD Chase,KJ O'Brien,41.142857142857146,36.33
492,SW Poynter,BJ McCarthy,KJ O'Brien,44.45454545454545,40.64
493,GH Dockrell,SW Poynter,KJ O'Brien,49.4,46.89
494,TJ Murtagh,SW Poynter,KJ O'Brien,40.75,37.37
495,GH Dockrell,SW Poynter,PKD Chase,32.5,27.06
496,GH Dockrell,SW Poynter,BJ McCarthy,34.6,31.369999999999997
497,GH Dockrell,SW Poynter,TJ Murtagh,31.9,28.099999999999998
498,GH Dockrell,SW Poynter,Simi Singh,39.6,38.5
499,MR Adair,GC Wilson,KJ O'Brien,62.166666666666664,51.0
500,WTS Porterfield,GC Wilson,KJ O'Brien,65.74358974358974,63.099999999999994
501,TJ Murtagh,GC Wilson,KJ O'Brien,45.645161290322584,41.519999999999996
502,SR Thompson,GC Wilson,KJ O'Brien,48.333333333333336,47.84
503,AR Cusack,GC Wilson,WTS Porterfield,70.2,50.129999999999995
504,MR Adair,GC Wilson,WTS Porterfield,64.83333333333333,53.79
505,TJ Murtagh,MR Adair,GC Wilson,38.6,32.21
506,GC Wilson,BJ McCarthy,PKD Chase,27.11111111111111,24.96
