,player-1,player-2,player-3,combined_avg,sum_of_individual
260,LRPL Taylor,DG Brownlie,MJ Santner,90.0,85.97
261,DG Brownlie,MJ Santner,TG Southee,47.16666666666666,45.55
262,DG Brownlie,LH Ferguson,C Munro,66.0,50.66
263,LRPL Taylor,DG Brownlie,C Munro,173.0,95.3
264,DG Brownlie,TG Southee,C Munro,76.0,54.879999999999995
265,DG Brownlie,IS Sodhi,C de Grandhomme,49.5,46.06999999999999
266,LRPL Taylor,DG Brownlie,IS Sodhi,84.0,75.38
267,DG Brownlie,TG Southee,IS Sodhi,44.5,34.959999999999994
268,LRPL Taylor,DG Brownlie,LH Ferguson,97.0,74.57
269,DG Brownlie,LH Ferguson,TG Southee,42.0,34.15
270,LRPL Taylor,DG Brownlie,TG Southee,84.16666666666667,78.78999999999999
271,MJ Guptill,TD Astle,HM Nicholls,82.0,78.55
272,MJ Guptill,TD Astle,KS Williamson,119.8,96.08
273,MJ Guptill,TD Astle,MJ Henry,66.0,56.12
274,MJ Guptill,TD Astle,TA Boult,65.8,52.79
275,MJ Guptill,TD Astle,C Munro,83.33333333333333,73.75
276,MJ Guptill,TD Astle,LH Ferguson,77.0,53.019999999999996
277,MJ Guptill,TD Astle,TG Southee,67.33333333333333,57.239999999999995
278,MJ Guptill,HM Nicholls,CJ Anderson,108.2,91.66
279,MJ Guptill,DL Vettori,CJ Anderson,85.25,71.56
280,MJ Guptill,AF Milne,CJ Anderson,81.26666666666667,69.87
281,L Ronchi,MJ Guptill,CJ Anderson,79.84,78.07
282,MJ Guptill,CJ Anderson,BB McCullum,112.83333333333331,96.64
283,GD Elliott,MJ Guptill,CJ Anderson,108.68421052631581,94.46
284,MJ Guptill,KD Mills,KS Williamson,104.5,97.3
285,MJ Guptill,JDS Neesham,HM Nicholls,106.64285714285714,94.55
286,NT Broom,MJ Guptill,JDS Neesham,107.83333333333331,104.47
287,MJ Guptill,MJ Henry,JDS Neesham,72.57894736842105,72.12
288,MJ Guptill,TA Boult,JDS Neesham,69.89285714285714,68.78999999999999
289,MJ Guptill,JDS Neesham,C Munro,95.05555555555556,89.75
290,MJ Guptill,JDS Neesham,AP Devcich,89.0,76.22
291,MJ Guptill,JDS Neesham,KA Jamieson,96.0,79.72
292,MJ Guptill,JDS Neesham,C de Grandhomme,84.57142857142857,84.35
293,HK Bennett,MJ Guptill,JDS Neesham,69.33333333333333,67.22
294,JS Patel,MJ Guptill,JDS Neesham,80.66666666666667,68.97
