,player-1,player-2,player-3,player-4,combined_avg,sum_of_individual
361,Samiullah Shinwari,Dawlat Zadran,Mirwais Ashraf,Aftab Alam,59.0,38.88
362,Samiullah Shinwari,Dawlat Zadran,Mirwais Ashraf,Mohammad Shahzad,68.0,66.42
363,Samiullah Shinwari,Mohammad Nabi,Mirwais Ashraf,Shapoor Zadran,62.75,50.88
364,Samiullah Shinwari,Mohammad Nabi,Mirwais Ashraf,Aftab Alam,66.0,53.21
365,Samiullah Shinwari,Mohammad Nabi,Mirwais Ashraf,Mohammad Shahzad,90.44444444,80.75
366,Samiullah Shinwari,Mohammad Nabi,Mirwais Ashraf,Noor Ali Zadran,73.66666667,73.36
367,Samiullah Shinwari,Mohammad Nabi,Mirwais Ashraf,Nawroz Mangal,66.5,62.0
368,Samiullah Shinwari,Aftab Alam,Mirwais Ashraf,Shapoor Zadran,39.0,33.760000000000005
369,Samiullah Shinwari,Mirwais Ashraf,Mohammad Shahzad,Shapoor Zadran,97.0,61.300000000000004
370,Samiullah Shinwari,Mirwais Ashraf,Shapoor Zadran,Nawroz Mangal,58.0,42.550000000000004
371,Samiullah Shinwari,Aftab Alam,Mirwais Ashraf,Mohammad Shahzad,90.0,63.63
372,Samiullah Shinwari,Aftab Alam,Mirwais Ashraf,Nawroz Mangal,54.5,44.88
373,Samiullah Shinwari,Mirwais Ashraf,Mohammad Shahzad,Noor Ali Zadran,95.33333333,83.78
374,Samiullah Shinwari,Mirwais Ashraf,Mohammad Shahzad,Nawroz Mangal,82.5,72.42
375,Usman Ghani,Dawlat Zadran,Mirwais Ashraf,Asghar Afghan,44.5,42.99
376,Rahmat Shah,Mirwais Ashraf,Rashid Khan,Asghar Afghan,81.42857143,79.96000000000001
377,Yamin Ahmadzai,Mirwais Ashraf,Rashid Khan,Asghar Afghan,74.5,46.83
378,Dawlat Zadran,Mirwais Ashraf,Rashid Khan,Asghar Afghan,53.0,52.37
379,Mirwais Ashraf,Gulbadin Naib,Rashid Khan,Asghar Afghan,97.5,63.94
380,Mohammad Nabi,Mirwais Ashraf,Rashid Khan,Asghar Afghan,70.16666667,66.7
381,Mirwais Ashraf,Mohammad Shahzad,Rashid Khan,Asghar Afghan,82.25,77.12
382,Rahmat Shah,Mirwais Ashraf,Naveen-ul-Haq,Asghar Afghan,75.0,68.43
383,Naveen-ul-Haq,Mirwais Ashraf,Dawlat Zadran,Asghar Afghan,42.5,40.84
384,Naveen-ul-Haq,Mirwais Ashraf,Mohammad Nabi,Asghar Afghan,79.0,55.17
385,Naveen-ul-Haq,Mirwais Ashraf,Mohammad Shahzad,Asghar Afghan,72.5,65.59
386,Hashmatullah Shahidi,Naveen-ul-Haq,Mirwais Ashraf,Asghar Afghan,82.5,63.58
387,Naveen-ul-Haq,Mirwais Ashraf,Nawroz Mangal,Asghar Afghan,76.0,46.839999999999996
388,Dawlat Zadran,Mirwais Ashraf,Gulbadin Naib,Asghar Afghan,78.0,56.45
389,Dawlat Zadran,Mirwais Ashraf,Shapoor Zadran,Asghar Afghan,54.0,39.76
390,Dawlat Zadran,Mirwais Ashraf,Mohammad Shahzad,Asghar Afghan,69.92307692,69.63
391,Mohammad Nabi,Mirwais Ashraf,Gulbadin Naib,Asghar Afghan,87.5,70.78
392,Noor Ali Zadran,Mirwais Ashraf,Gulbadin Naib,Asghar Afghan,120.0,73.81
393,Hashmatullah Shahidi,Mirwais Ashraf,Gulbadin Naib,Asghar Afghan,122.0,79.19
394,Mirwais Ashraf,Gulbadin Naib,Nawroz Mangal,Asghar Afghan,92.0,62.449999999999996
395,Mohammad Nabi,Mirwais Ashraf,Shapoor Zadran,Asghar Afghan,56.0,54.09
396,Mohammad Nabi,Mirwais Ashraf,Mohammad Shahzad,Asghar Afghan,92.0,83.96000000000001
397,Mohammad Nabi,Mirwais Ashraf,Nawroz Mangal,Asghar Afghan,68.5,65.21000000000001
398,Mirwais Ashraf,Mohammad Shahzad,Shapoor Zadran,Asghar Afghan,96.0,64.50999999999999
399,Mirwais Ashraf,Shapoor Zadran,Nawroz Mangal,Asghar Afghan,57.0,45.76
400,Aftab Alam,Mirwais Ashraf,Mohammad Shahzad,Asghar Afghan,112.0,66.84
401,Mirwais Ashraf,Mohammad Shahzad,Noor Ali Zadran,Asghar Afghan,94.875,86.99
402,Mirwais Ashraf,Mohammad Shahzad,Nawroz Mangal,Asghar Afghan,81.5,75.63
403,Rahmat Shah,Mirwais Ashraf,Yamin Ahmadzai,Rashid Khan,97.5,58.13
404,Rahmat Shah,Mirwais Ashraf,Dawlat Zadran,Rashid Khan,69.42857143,63.67
405,Mohammad Nabi,Rahmat Shah,Mirwais Ashraf,Rashid Khan,91.28571429,78.0
406,Rahmat Shah,Mirwais Ashraf,Mohammad Shahzad,Rashid Khan,97.0,88.42
407,Rahmat Shah,Mirwais Ashraf,Noor Ali Zadran,Rashid Khan,132.0,81.03
408,Mohammad Nabi,Naveen-ul-Haq,Mirwais Ashraf,Rashid Khan,51.5,46.370000000000005
409,Naveen-ul-Haq,Mirwais Ashraf,Rashid Khan,Hashmatullah Shahidi,55.0,54.78
410,Yamin Ahmadzai,Mirwais Ashraf,Dawlat Zadran,Rashid Khan,74.0,30.54
411,Yamin Ahmadzai,Mirwais Ashraf,Gulbadin Naib,Rashid Khan,45.0,42.11
412,Mohammad Nabi,Yamin Ahmadzai,Mirwais Ashraf,Rashid Khan,96.0,44.870000000000005
413,Yamin Ahmadzai,Mirwais Ashraf,Mohammad Shahzad,Rashid Khan,73.0,55.29
414,Yamin Ahmadzai,Mirwais Ashraf,Noor Ali Zadran,Rashid Khan,84.0,47.9
415,Dawlat Zadran,Mirwais Ashraf,Gulbadin Naib,Rashid Khan,93.5,47.650000000000006
416,Mohammad Nabi,Dawlat Zadran,Mirwais Ashraf,Rashid Khan,62.54545455,50.410000000000004
417,Dawlat Zadran,Mirwais Ashraf,Shapoor Zadran,Rashid Khan,39.0,30.96
418,Dawlat Zadran,Mirwais Ashraf,Mohammad Shahzad,Rashid Khan,69.54545455,60.83
419,Dawlat Zadran,Mirwais Ashraf,Noor Ali Zadran,Rashid Khan,59.4,53.44
420,Mohammad Nabi,Mirwais Ashraf,Gulbadin Naib,Rashid Khan,103.0,61.980000000000004
