,player-1,player-2,player-3,avg
438,AW Mathieson,TWM Latham,BM Wheeler,0.0
439,AW Mathieson,TWM Latham,GH Worker,0.0
440,AW Mathieson,TWM Latham,TG Southee,0.0
441,TWM Latham,TA Boult,DL Vettori,25.0
442,TWM Latham,MJ Santner,TA Boult,40.977777777777774
443,TWM Latham,AF Milne,TA Boult,41.42857142857143
444,TWM Latham,TA Boult,C Munro,53.77142857142857
445,TWM Latham,TA Boult,AP Devcich,54.0
446,TWM Latham,TA Boult,KA Jamieson,0.0
447,TWM Latham,TA Boult,TA Blundell,0.0
448,TWM Latham,TA Boult,C de Grandhomme,41.45454545454545
449,TWM Latham,TA Boult,IS Sodhi,35.46666666666667
450,TWM Latham,LH Ferguson,TA Boult,24.875
451,TWM Latham,TA Boult,HK Bennett,0.0
452,L Ronchi,TWM Latham,TA Boult,51.22222222222222
453,TWM Latham,MJ McClenaghan,TA Boult,30.5
454,TWM Latham,SC Kuggeleijn,TA Boult,0.0
455,LRPL Taylor,TWM Latham,TA Boult,72.4
456,JS Patel,TWM Latham,TA Boult,0.0
457,TWM Latham,MS Chapman,TA Boult,15.0
458,TWM Latham,TA Boult,BB McCullum,80.33333333333333
459,TWM Latham,TA Boult,NL McCullum,31.333333333333332
460,GD Elliott,TWM Latham,TA Boult,39.333333333333336
461,TWM Latham,TA Boult,BJ Watling,28.4
462,TWM Latham,BM Wheeler,TA Boult,0.0
463,TWM Latham,GH Worker,TA Boult,59.6
464,TWM Latham,TA Boult,TG Southee,41.67741935483871
465,TWM Latham,MJ Santner,DL Vettori,0.0
466,TWM Latham,AF Milne,DL Vettori,31.0
467,TWM Latham,DL Vettori,C Munro,0.0
468,TWM Latham,DL Vettori,AP Devcich,0.0
469,TWM Latham,DL Vettori,KA Jamieson,0.0
470,TWM Latham,TA Blundell,DL Vettori,0.0
471,TWM Latham,C de Grandhomme,DL Vettori,0.0
472,TWM Latham,IS Sodhi,DL Vettori,0.0
473,TWM Latham,LH Ferguson,DL Vettori,0.0
474,TWM Latham,HK Bennett,DL Vettori,0.0
475,L Ronchi,TWM Latham,DL Vettori,50.0
476,TWM Latham,MJ McClenaghan,DL Vettori,46.0
477,TWM Latham,SC Kuggeleijn,DL Vettori,0.0
478,LRPL Taylor,TWM Latham,DL Vettori,49.0
479,JS Patel,TWM Latham,DL Vettori,0.0
480,TWM Latham,MS Chapman,DL Vettori,0.0
481,TWM Latham,DL Vettori,BB McCullum,129.0
482,TWM Latham,NL McCullum,DL Vettori,25.0
483,GD Elliott,TWM Latham,DL Vettori,65.0
484,TWM Latham,BJ Watling,DL Vettori,0.0
485,TWM Latham,BM Wheeler,DL Vettori,0.0
486,TWM Latham,GH Worker,DL Vettori,0.0
487,TWM Latham,TG Southee,DL Vettori,42.0
