,player-1,player-2,player-3,combined_avg,sum_of_individual
730,D Elgar,DW Steyn,L Ngidi,68.0,9.64
731,D Elgar,DW Steyn,RR Hendricks,65.0,31.43
732,AB de Villiers,D Elgar,DW Steyn,124.0,52.3
733,D Elgar,DW Steyn,Imran Tahir,35.0,9.53
734,D Elgar,DW Steyn,AL Phehlukwayo,92.0,17.880000000000003
735,DA Miller,H Klaasen,DW Steyn,70.66666666666667,62.620000000000005
736,H Klaasen,DW Steyn,T Shamsi,63.0,33.16
737,H Klaasen,DW Steyn,AL Phehlukwayo,51.33333333333334,43.209999999999994
738,RR Hendricks,DW Steyn,L Ngidi,32.6,29.57
739,DA Miller,DW Steyn,L Ngidi,59.75,35.43000000000001
740,Imran Tahir,DW Steyn,L Ngidi,24.5,7.67
741,K Rabada,DW Steyn,L Ngidi,10.333333333333334,9.39
742,DW Steyn,L Ngidi,AL Phehlukwayo,30.66666666666667,16.020000000000003
743,D Pretorius,DW Steyn,L Ngidi,18.5,12.110000000000001
744,AM Phangiso,DW Steyn,CH Morris,35.0,21.130000000000003
745,AM Phangiso,AB de Villiers,DW Steyn,86.0,52.629999999999995
746,AM Phangiso,Imran Tahir,DW Steyn,18.5,9.86
747,AM Phangiso,K Rabada,DW Steyn,34.0,11.58
748,AM Phangiso,DW Steyn,VD Philander,33.0,12.41
749,DA Miller,DW Steyn,RR Hendricks,64.16666666666667,57.220000000000006
750,BE Hendricks,DW Steyn,RR Hendricks,43.5,28.76
751,DW Steyn,RR Hendricks,T Shamsi,53.66666666666666,27.76
752,Imran Tahir,DW Steyn,RR Hendricks,36.42857142857143,29.46
753,K Rabada,DW Steyn,RR Hendricks,38.42857142857143,31.18
754,DW Steyn,RR Hendricks,AL Phehlukwayo,48.714285714285715,37.81
755,AB de Villiers,DW Steyn,CH Morris,127.0,61.599999999999994
756,Imran Tahir,DW Steyn,CH Morris,19.0,18.830000000000002
757,K Rabada,DW Steyn,CH Morris,23.0,20.55
758,DA Miller,AB de Villiers,DW Steyn,89.16666666666669,78.09
759,DA Miller,Imran Tahir,DW Steyn,38.269230769230774,35.32
760,DA Miller,DW Steyn,RR Rossouw,78.46666666666667,74.04
761,DA Miller,DW Steyn,VD Philander,42.625,37.870000000000005
762,DA Miller,D Pretorius,DW Steyn,113.66666666666669,39.760000000000005
763,BE Hendricks,Imran Tahir,DW Steyn,7.0,6.86
764,AB de Villiers,Imran Tahir,DW Steyn,65.66666666666667,50.33
765,AB de Villiers,K Rabada,DW Steyn,69.85714285714286,52.05
766,AB de Villiers,DW Steyn,RR Rossouw,102.0,89.05
767,AB de Villiers,DW Steyn,VD Philander,54.125,52.879999999999995
768,Imran Tahir,DW Steyn,RR Rossouw,51.6,46.28
769,Imran Tahir,DW Steyn,AL Phehlukwayo,20.11111111111111,15.91
770,Imran Tahir,DW Steyn,VD Philander,10.125,10.11
771,K Rabada,DW Steyn,RR Rossouw,63.16666666666666,48.0
772,MN van Wyk,K Rabada,DW Steyn,37.0,31.080000000000002
773,DW Steyn,RR Rossouw,AL Phehlukwayo,87.5,54.629999999999995
774,MN van Wyk,DW Steyn,RR Rossouw,70.66666666666667,68.08
775,VD Philander,DW Steyn,RR Rossouw,57.33333333333334,48.83
776,D Pretorius,DW Steyn,AL Phehlukwayo,28.5,20.35
777,M Morkel,F Behardien,K Zondo,75.0,48.45
778,M Morkel,H Klaasen,K Zondo,96.0,59.86
779,M Morkel,L Ngidi,K Zondo,74.0,32.67
780,M Morkel,CH Morris,K Zondo,59.0,43.83
781,M Morkel,AB de Villiers,K Zondo,104.0,75.33
782,M Morkel,Imran Tahir,K Zondo,51.0,32.56
