,player-1,player-2,player-3,player-4,combined_avg,sum_of_individual
3588,K Rabada,Q de Kock,AB de Villiers,T Shamsi,94.5,91.72
3589,Imran Tahir,AL Phehlukwayo,AB de Villiers,T Shamsi,66.0,56.22
3590,Imran Tahir,AB de Villiers,D Pretorius,T Shamsi,64.0,52.31
3591,K Rabada,AB de Villiers,D Pretorius,T Shamsi,64.0,54.03
3592,AB de Villiers,D Pretorius,WD Parnell,T Shamsi,65.0,58.42
3593,Q de Kock,Imran Tahir,CH Morris,T Shamsi,66.8,58.5
3594,Q de Kock,AL Phehlukwayo,CH Morris,T Shamsi,85.33333333333333,66.85
3595,K Rabada,Q de Kock,CH Morris,T Shamsi,73.2,60.22
3596,Q de Kock,CH Morris,HE van der Dussen,T Shamsi,110.5,94.00999999999999
3597,Q de Kock,CH Morris,WD Parnell,T Shamsi,111.0,64.61
3598,AL Phehlukwayo,Imran Tahir,CH Morris,T Shamsi,41.66666666666666,24.72
3599,K Rabada,Imran Tahir,CH Morris,T Shamsi,28.8,18.09
3600,Imran Tahir,CH Morris,HE van der Dussen,T Shamsi,79.5,51.88
3601,Imran Tahir,CH Morris,WD Parnell,T Shamsi,40.0,22.48
3602,K Rabada,AL Phehlukwayo,CH Morris,T Shamsi,52.0,26.44
3603,AL Phehlukwayo,CH Morris,HE van der Dussen,T Shamsi,98.5,60.230000000000004
3604,D Pretorius,CH Morris,HE van der Dussen,T Shamsi,97.0,56.32
3605,K Rabada,CH Morris,HE van der Dussen,T Shamsi,95.0,53.6
3606,K Rabada,CH Morris,WD Parnell,T Shamsi,40.0,24.2
3607,H Klaasen,JN Malan,K Verreynne,T Shamsi,177.0,113.34
3608,JT Smuts,JN Malan,K Verreynne,T Shamsi,173.0,125.09
3609,L Ngidi,JN Malan,K Verreynne,T Shamsi,90.0,86.15
3610,H Klaasen,Q de Kock,K Verreynne,T Shamsi,120.0,106.5
3611,H Klaasen,AL Phehlukwayo,K Verreynne,T Shamsi,112.5,72.72
3612,H Klaasen,L Ngidi,K Verreynne,T Shamsi,112.5,64.48
3613,K Rabada,AM Phangiso,Imran Tahir,T Shamsi,24.0,9.12
3614,K Rabada,AM Phangiso,WD Parnell,T Shamsi,26.0,15.23
3615,Q de Kock,JN Malan,H Klaasen,T Shamsi,159.0,123.5
3616,AL Phehlukwayo,JN Malan,H Klaasen,T Shamsi,151.5,89.72
3617,JT Smuts,JN Malan,H Klaasen,T Shamsi,221.0,120.42
3618,L Ngidi,JN Malan,H Klaasen,T Shamsi,151.5,81.48
3619,Q de Kock,JT Smuts,JN Malan,T Shamsi,170.0,135.25
3620,AL Phehlukwayo,JT Smuts,JN Malan,T Shamsi,170.0,101.47
3621,AL Phehlukwayo,JN Malan,L Ngidi,T Shamsi,64.5,62.53
3622,JT Smuts,JN Malan,L Ngidi,T Shamsi,170.0,93.23
3623,Q de Kock,AL Phehlukwayo,H Klaasen,T Shamsi,94.5,82.88
3624,Q de Kock,L Ngidi,H Klaasen,T Shamsi,94.5,74.64
3625,AL Phehlukwayo,Imran Tahir,H Klaasen,T Shamsi,59.0,40.75
3626,K Rabada,Imran Tahir,H Klaasen,T Shamsi,59.0,34.12
3627,Imran Tahir,RR Hendricks,H Klaasen,T Shamsi,125.0,54.3
3628,Imran Tahir,DW Steyn,H Klaasen,T Shamsi,63.0,34.86
