,player-1,player-2,player-3,player-4,combined_avg,sum_of_individual
3817,KD Karthik,KL Rahul,RR Pant,YS Chahal,88.5,81.75
3818,KD Karthik,KL Rahul,YS Chahal,MS Dhoni,91.0,83.30999999999999
3819,KD Karthik,KL Rahul,RA Jadeja,YS Chahal,89.0,67.37
3820,KL Rahul,JJ Bumrah,RR Pant,YS Chahal,65.75,64.81
3821,KL Rahul,JJ Bumrah,DS Kulkarni,YS Chahal,65.33333333333333,42.69
3822,KL Rahul,JJ Bumrah,AT Rayudu,YS Chahal,99.66666666666669,68.79
3823,KL Rahul,JJ Bumrah,YS Chahal,FY Fazal,118.0,94.31
3824,KL Rahul,JJ Bumrah,YS Chahal,V Shankar,63.0,57.88999999999999
3825,KL Rahul,JJ Bumrah,YS Chahal,RA Jadeja,90.66666666666669,50.42999999999999
3826,KL Rahul,Mohammed Shami,YS Chahal,RR Pant,79.0,66.46000000000001
3827,KL Rahul,Mohammed Shami,YS Chahal,HH Pandya,63.75,59.019999999999996
3828,KL Rahul,Mohammed Shami,YS Chahal,MS Dhoni,79.5,68.02
3829,KL Rahul,Mohammed Shami,YS Chahal,V Shankar,61.0,59.54
3830,KL Rahul,RR Pant,YS Chahal,HH Pandya,90.66666666666669,82.57000000000001
3831,KL Rahul,RR Pant,YS Chahal,MS Dhoni,107.33333333333331,91.57000000000001
3832,KL Rahul,RR Pant,YS Chahal,V Shankar,88.0,83.09
3833,KL Rahul,RA Jadeja,RR Pant,YS Chahal,115.0,75.63000000000001
3834,KL Rahul,DS Kulkarni,YS Chahal,AT Rayudu,99.66666666666669,71.87
3835,KL Rahul,DS Kulkarni,YS Chahal,FY Fazal,118.0,97.39
3836,KL Rahul,DS Kulkarni,YS Chahal,AR Patel,65.33333333333333,47.43
3837,KL Rahul,YS Chahal,HH Pandya,V Shankar,90.66666666666669,75.64999999999999
3838,KL Rahul,RA Jadeja,YS Chahal,HH Pandya,115.0,68.19
3839,KL Rahul,AT Rayudu,YS Chahal,MS Dhoni,99.66666666666669,95.55000000000001
