,player-1,player-2,player-3,avg
5038,KMA Paul,JO Holder,JE Taylor,0.0
5039,JO Holder,JE Taylor,BA King,0.0
5040,JO Holder,JE Taylor,DR Smith,44.625
5041,JO Holder,SJ Benn,JE Taylor,24.8
5042,KC Brathwaite,JO Holder,JE Taylor,0.0
5043,JO Holder,AR Nurse,JE Taylor,52.0
5044,JO Holder,OC McCoy,JE Taylor,0.0
5045,D Bishoo,JO Holder,JE Taylor,47.0
5046,JO Holder,CAK Walton,JE Taylor,0.0
5047,JO Holder,K Pierre,JE Taylor,0.0
5048,JO Holder,JE Taylor,HR Walsh,0.0
5049,JO Holder,JE Taylor,RR Beaton,0.0
5050,JO Holder,JE Taylor,FA Allen,0.0
5051,JO Holder,ST Gabriel,JE Taylor,0.0
5052,JO Holder,JE Taylor,AS Joseph,77.0
5053,JD Campbell,JO Holder,JE Taylor,0.0
5054,R Rampaul,JO Holder,JE Taylor,0.0
5055,JO Holder,JE Taylor,DM Bravo,39.0
5056,JO Holder,JE Taylor,KAJ Roach,34.0
5057,KA Hope,JO Holder,JE Taylor,0.0
5058,JO Holder,JE Taylor,E Lewis,118.0
5059,SW Ambris,SS Cottrell,JO Holder,52.2
5060,SS Cottrell,JO Holder,D Ramdin,29.5
5061,SS Cottrell,JO Holder,JL Carter,32.166666666666664
5062,LR Johnson,SS Cottrell,JO Holder,32.0
5063,SS Cottrell,JO Holder,ADS Fletcher,0.0
5064,SS Cottrell,JO Holder,R Shepherd,7.5
5065,SS Cottrell,JO Holder,DJG Sammy,47.0
5066,SS Cottrell,JO Holder,SO Dowrich,14.0
5067,SS Cottrell,JO Holder,ML Cummins,0.0
5068,SS Cottrell,JO Holder,R Powell,50.666666666666664
5069,SD Hope,SS Cottrell,JO Holder,70.11111111111111
5070,SS Cottrell,JO Holder,J Blackwood,0.0
5071,SS Cottrell,JO Holder,KMA Paul,23.5
5072,SS Cottrell,JO Holder,BA King,0.0
5073,SS Cottrell,JO Holder,DR Smith,23.5
5074,SS Cottrell,JO Holder,SJ Benn,0.0
5075,SS Cottrell,JO Holder,KC Brathwaite,0.0
5076,SS Cottrell,JO Holder,AR Nurse,32.53846153846154
5077,SS Cottrell,JO Holder,OC McCoy,0.0
5078,D Bishoo,SS Cottrell,JO Holder,10.25
5079,SS Cottrell,JO Holder,CAK Walton,37.0
5080,SS Cottrell,JO Holder,K Pierre,19.5
5081,SS Cottrell,JO Holder,HR Walsh,11.2
5082,SS Cottrell,JO Holder,RR Beaton,33.0
5083,SS Cottrell,JO Holder,FA Allen,46.285714285714285
5084,SS Cottrell,JO Holder,ST Gabriel,24.125
5085,SS Cottrell,JO Holder,AS Joseph,6.5
5086,JD Campbell,SS Cottrell,JO Holder,62.75
5087,R Rampaul,SS Cottrell,JO Holder,0.0
5088,SS Cottrell,JO Holder,DM Bravo,34.333333333333336
5089,SS Cottrell,JO Holder,KAJ Roach,31.625
5090,KA Hope,SS Cottrell,JO Holder,31.5
5091,SS Cottrell,JO Holder,E Lewis,47.666666666666664
5092,SW Ambris,JO Holder,D Ramdin,0.0
5093,SW Ambris,JO Holder,JL Carter,87.6
5094,SW Ambris,JO Holder,LR Johnson,0.0
5095,SW Ambris,JO Holder,ADS Fletcher,0.0
5096,SW Ambris,JO Holder,R Shepherd,0.0
5097,SW Ambris,JO Holder,DJG Sammy,0.0
5098,SW Ambris,JO Holder,SO Dowrich,48.0
5099,SW Ambris,JO Holder,ML Cummins,0.0
5100,SW Ambris,JO Holder,R Powell,0.0
5101,SD Hope,SW Ambris,JO Holder,125.54545454545455
5102,SW Ambris,J Blackwood,JO Holder,0.0
5103,SW Ambris,KMA Paul,JO Holder,32.333333333333336
5104,SW Ambris,JO Holder,BA King,0.0
5105,SW Ambris,JO Holder,DR Smith,0.0
5106,SW Ambris,JO Holder,SJ Benn,0.0
5107,SW Ambris,JO Holder,KC Brathwaite,0.0
5108,SW Ambris,JO Holder,AR Nurse,82.8
5109,SW Ambris,JO Holder,OC McCoy,0.0
5110,SW Ambris,JO Holder,D Bishoo,0.0
5111,SW Ambris,JO Holder,CAK Walton,0.0
5112,SW Ambris,JO Holder,K Pierre,0.0
5113,SW Ambris,JO Holder,HR Walsh,38.0
5114,SW Ambris,JO Holder,RR Beaton,0.0
5115,SW Ambris,JO Holder,FA Allen,86.57142857142857
5116,SW Ambris,JO Holder,ST Gabriel,66.0
5117,SW Ambris,JO Holder,AS Joseph,28.0
5118,JD Campbell,SW Ambris,JO Holder,180.0
5119,SW Ambris,JO Holder,R Rampaul,0.0
5120,SW Ambris,JO Holder,DM Bravo,72.875
5121,SW Ambris,JO Holder,KAJ Roach,72.66666666666667
5122,KA Hope,SW Ambris,JO Holder,0.0
5123,SW Ambris,JO Holder,E Lewis,0.0
5124,JO Holder,D Ramdin,JL Carter,53.45454545454545
5125,LR Johnson,JO Holder,D Ramdin,48.666666666666664
5126,JO Holder,D Ramdin,ADS Fletcher,52.0
5127,JO Holder,D Ramdin,R Shepherd,0.0
5128,JO Holder,D Ramdin,DJG Sammy,68.0
5129,JO Holder,D Ramdin,SO Dowrich,0.0
5130,JO Holder,D Ramdin,ML Cummins,0.0
5131,JO Holder,D Ramdin,R Powell,0.0
5132,SD Hope,JO Holder,D Ramdin,0.0
5133,J Blackwood,JO Holder,D Ramdin,25.0
5134,KMA Paul,JO Holder,D Ramdin,0.0
5135,JO Holder,D Ramdin,BA King,0.0
5136,JO Holder,D Ramdin,DR Smith,58.0
5137,JO Holder,D Ramdin,SJ Benn,47.75
5138,JO Holder,D Ramdin,KC Brathwaite,64.0
5139,JO Holder,D Ramdin,AR Nurse,0.0
5140,JO Holder,D Ramdin,OC McCoy,0.0
5141,D Bishoo,JO Holder,D Ramdin,0.0
5142,JO Holder,D Ramdin,CAK Walton,0.0
5143,JO Holder,D Ramdin,K Pierre,0.0
5144,JO Holder,D Ramdin,HR Walsh,0.0
5145,JO Holder,D Ramdin,RR Beaton,0.0
5146,JO Holder,D Ramdin,FA Allen,0.0
5147,JO Holder,D Ramdin,ST Gabriel,57.6
5148,JO Holder,D Ramdin,AS Joseph,50.0
5149,JD Campbell,JO Holder,D Ramdin,0.0
5150,R Rampaul,JO Holder,D Ramdin,25.0
5151,JO Holder,D Ramdin,DM Bravo,66.57142857142857
5152,JO Holder,D Ramdin,KAJ Roach,29.0
5153,KA Hope,JO Holder,D Ramdin,0.0
5154,JO Holder,D Ramdin,E Lewis,85.0
5155,LR Johnson,JO Holder,JL Carter,39.0
5156,JO Holder,ADS Fletcher,JL Carter,39.0
5157,JO Holder,R Shepherd,JL Carter,0.0
5158,JO Holder,DJG Sammy,JL Carter,60.125
5159,SO Dowrich,JO Holder,JL Carter,21.0
5160,JO Holder,ML Cummins,JL Carter,43.666666666666664
5161,R Powell,JO Holder,JL Carter,65.5
5162,SD Hope,JO Holder,JL Carter,93.11764705882354
5163,J Blackwood,JO Holder,JL Carter,27.0
5164,KMA Paul,JO Holder,JL Carter,0.0
5165,JO Holder,BA King,JL Carter,0.0
5166,JO Holder,JL Carter,DR Smith,55.375
5167,JO Holder,SJ Benn,JL Carter,58.285714285714285
5168,JO Holder,KC Brathwaite,JL Carter,73.83333333333333
5169,JO Holder,AR Nurse,JL Carter,52.294117647058826
5170,JO Holder,OC McCoy,JL Carter,0.0
5171,D Bishoo,JO Holder,JL Carter,53.625
5172,JO Holder,CAK Walton,JL Carter,54.666666666666664
5173,JO Holder,K Pierre,JL Carter,0.0
5174,JO Holder,HR Walsh,JL Carter,0.0
5175,JO Holder,JL Carter,RR Beaton,0.0
5176,JO Holder,JL Carter,FA Allen,50.333333333333336
5177,JO Holder,ST Gabriel,JL Carter,36.53846153846154
5178,JO Holder,JL Carter,AS Joseph,48.166666666666664
5179,JD Campbell,JO Holder,JL Carter,180.0
5180,R Rampaul,JO Holder,JL Carter,27.0
5181,JO Holder,JL Carter,DM Bravo,43.857142857142854
5182,JO Holder,KAJ Roach,JL Carter,40.333333333333336
5183,KA Hope,JO Holder,JL Carter,0.0
5184,E Lewis,JO Holder,JL Carter,74.5
5185,LR Johnson,JO Holder,ADS Fletcher,0.0
5186,LR Johnson,JO Holder,R Shepherd,0.0
5187,LR Johnson,JO Holder,DJG Sammy,45.0
5188,LR Johnson,JO Holder,SO Dowrich,0.0
5189,LR Johnson,JO Holder,ML Cummins,0.0
5190,LR Johnson,JO Holder,R Powell,0.0
5191,SD Hope,LR Johnson,JO Holder,0.0
5192,LR Johnson,J Blackwood,JO Holder,0.0
5193,LR Johnson,KMA Paul,JO Holder,0.0
5194,LR Johnson,JO Holder,BA King,0.0
5195,LR Johnson,JO Holder,DR Smith,49.333333333333336
5196,LR Johnson,JO Holder,SJ Benn,12.0
5197,LR Johnson,JO Holder,KC Brathwaite,0.0
5198,LR Johnson,JO Holder,AR Nurse,0.0
5199,LR Johnson,JO Holder,OC McCoy,0.0
5200,LR Johnson,JO Holder,D Bishoo,0.0
5201,LR Johnson,JO Holder,CAK Walton,0.0
5202,LR Johnson,JO Holder,K Pierre,0.0
5203,LR Johnson,JO Holder,HR Walsh,0.0
5204,LR Johnson,JO Holder,RR Beaton,0.0
5205,LR Johnson,JO Holder,FA Allen,0.0
5206,LR Johnson,JO Holder,ST Gabriel,0.0
5207,LR Johnson,JO Holder,AS Joseph,0.0
5208,JD Campbell,LR Johnson,JO Holder,0.0
5209,LR Johnson,JO Holder,R Rampaul,0.0
5210,LR Johnson,JO Holder,DM Bravo,0.0
5211,LR Johnson,JO Holder,KAJ Roach,0.0
5212,KA Hope,LR Johnson,JO Holder,0.0
5213,LR Johnson,JO Holder,E Lewis,0.0
5214,JO Holder,ADS Fletcher,R Shepherd,0.0
5215,JO Holder,ADS Fletcher,DJG Sammy,0.0
5216,JO Holder,ADS Fletcher,SO Dowrich,0.0
5217,JO Holder,ADS Fletcher,ML Cummins,0.0
5218,JO Holder,ADS Fletcher,R Powell,0.0
5219,SD Hope,JO Holder,ADS Fletcher,0.0
5220,J Blackwood,JO Holder,ADS Fletcher,27.0
5221,KMA Paul,JO Holder,ADS Fletcher,0.0
5222,JO Holder,ADS Fletcher,BA King,0.0
5223,JO Holder,ADS Fletcher,DR Smith,0.0
5224,JO Holder,ADS Fletcher,SJ Benn,29.142857142857142
5225,JO Holder,ADS Fletcher,KC Brathwaite,0.0
5226,JO Holder,ADS Fletcher,AR Nurse,0.0
5227,JO Holder,ADS Fletcher,OC McCoy,0.0
5228,D Bishoo,JO Holder,ADS Fletcher,0.0
5229,JO Holder,ADS Fletcher,CAK Walton,0.0
5230,JO Holder,ADS Fletcher,K Pierre,0.0
5231,JO Holder,ADS Fletcher,HR Walsh,0.0
5232,JO Holder,ADS Fletcher,RR Beaton,0.0
5233,JO Holder,ADS Fletcher,FA Allen,0.0
5234,JO Holder,ADS Fletcher,ST Gabriel,34.666666666666664
5235,JO Holder,ADS Fletcher,AS Joseph,0.0
5236,JD Campbell,JO Holder,ADS Fletcher,0.0
5237,R Rampaul,JO Holder,ADS Fletcher,27.0
5238,JO Holder,ADS Fletcher,DM Bravo,58.0
5239,JO Holder,ADS Fletcher,KAJ Roach,0.0
5240,KA Hope,JO Holder,ADS Fletcher,0.0
5241,JO Holder,ADS Fletcher,E Lewis,0.0
5242,JO Holder,R Shepherd,DJG Sammy,0.0
5243,JO Holder,R Shepherd,SO Dowrich,0.0
5244,JO Holder,R Shepherd,ML Cummins,0.0
5245,JO Holder,R Shepherd,R Powell,0.0
5246,SD Hope,JO Holder,R Shepherd,67.5
5247,J Blackwood,JO Holder,R Shepherd,0.0
5248,KMA Paul,JO Holder,R Shepherd,0.0
5249,JO Holder,R Shepherd,BA King,0.0
5250,JO Holder,R Shepherd,DR Smith,0.0
5251,JO Holder,R Shepherd,SJ Benn,0.0
5252,JO Holder,R Shepherd,KC Brathwaite,0.0
5253,JO Holder,R Shepherd,AR Nurse,0.0
5254,JO Holder,R Shepherd,OC McCoy,0.0
5255,D Bishoo,JO Holder,R Shepherd,0.0
5256,JO Holder,R Shepherd,CAK Walton,0.0
5257,JO Holder,R Shepherd,K Pierre,0.0
5258,JO Holder,R Shepherd,HR Walsh,9.5
5259,JO Holder,R Shepherd,RR Beaton,0.0
5260,JO Holder,R Shepherd,FA Allen,0.0
5261,JO Holder,R Shepherd,ST Gabriel,0.0
5262,JO Holder,R Shepherd,AS Joseph,8.0
5263,JD Campbell,JO Holder,R Shepherd,0.0
5264,R Rampaul,JO Holder,R Shepherd,0.0
5265,JO Holder,R Shepherd,DM Bravo,0.0
5266,JO Holder,R Shepherd,KAJ Roach,0.0
5267,KA Hope,JO Holder,R Shepherd,0.0
5268,JO Holder,R Shepherd,E Lewis,38.0
5269,SO Dowrich,JO Holder,DJG Sammy,0.0
5270,JO Holder,ML Cummins,DJG Sammy,0.0
5271,R Powell,JO Holder,DJG Sammy,0.0
5272,SD Hope,JO Holder,DJG Sammy,0.0
5273,J Blackwood,JO Holder,DJG Sammy,0.0
5274,KMA Paul,JO Holder,DJG Sammy,0.0
5275,JO Holder,BA King,DJG Sammy,0.0
5276,JO Holder,DJG Sammy,DR Smith,67.55555555555556
5277,JO Holder,SJ Benn,DJG Sammy,44.4
5278,JO Holder,KC Brathwaite,DJG Sammy,0.0
5279,JO Holder,AR Nurse,DJG Sammy,0.0
5280,JO Holder,OC McCoy,DJG Sammy,0.0
5281,D Bishoo,JO Holder,DJG Sammy,0.0
5282,JO Holder,CAK Walton,DJG Sammy,0.0
5283,JO Holder,K Pierre,DJG Sammy,0.0
5284,JO Holder,HR Walsh,DJG Sammy,0.0
5285,JO Holder,DJG Sammy,RR Beaton,0.0
5286,JO Holder,DJG Sammy,FA Allen,0.0
5287,JO Holder,ST Gabriel,DJG Sammy,0.0
5288,JO Holder,DJG Sammy,AS Joseph,0.0
5289,JD Campbell,JO Holder,DJG Sammy,0.0
5290,R Rampaul,JO Holder,DJG Sammy,0.0
5291,JO Holder,DJG Sammy,DM Bravo,84.0
5292,JO Holder,KAJ Roach,DJG Sammy,86.0
5293,KA Hope,JO Holder,DJG Sammy,0.0
5294,E Lewis,JO Holder,DJG Sammy,0.0
5295,JO Holder,ML Cummins,SO Dowrich,0.0
5296,R Powell,JO Holder,SO Dowrich,0.0
5297,SD Hope,JO Holder,SO Dowrich,119.0
5298,J Blackwood,JO Holder,SO Dowrich,0.0
5299,KMA Paul,JO Holder,SO Dowrich,0.0
5300,JO Holder,BA King,SO Dowrich,0.0
5301,JO Holder,SO Dowrich,DR Smith,0.0
5302,JO Holder,SJ Benn,SO Dowrich,0.0
5303,JO Holder,KC Brathwaite,SO Dowrich,0.0
5304,JO Holder,AR Nurse,SO Dowrich,29.0
5305,JO Holder,OC McCoy,SO Dowrich,0.0
5306,D Bishoo,JO Holder,SO Dowrich,0.0
5307,JO Holder,CAK Walton,SO Dowrich,0.0
5308,JO Holder,K Pierre,SO Dowrich,0.0
5309,JO Holder,HR Walsh,SO Dowrich,0.0
5310,JO Holder,SO Dowrich,RR Beaton,0.0
5311,JO Holder,SO Dowrich,FA Allen,0.0
5312,JO Holder,ST Gabriel,SO Dowrich,10.0
5313,JO Holder,SO Dowrich,AS Joseph,0.0
5314,JD Campbell,JO Holder,SO Dowrich,0.0
5315,R Rampaul,JO Holder,SO Dowrich,0.0
5316,JO Holder,SO Dowrich,DM Bravo,11.0
5317,JO Holder,KAJ Roach,SO Dowrich,11.0
5318,KA Hope,JO Holder,SO Dowrich,0.0
5319,E Lewis,JO Holder,SO Dowrich,0.0
5320,JO Holder,ML Cummins,R Powell,54.0
5321,SD Hope,JO Holder,ML Cummins,60.5
5322,J Blackwood,JO Holder,ML Cummins,0.0
5323,KMA Paul,JO Holder,ML Cummins,0.0
5324,JO Holder,ML Cummins,BA King,0.0
5325,JO Holder,ML Cummins,DR Smith,0.0
5326,JO Holder,SJ Benn,ML Cummins,0.0
5327,KC Brathwaite,JO Holder,ML Cummins,46.0
5328,JO Holder,AR Nurse,ML Cummins,36.0
5329,JO Holder,OC McCoy,ML Cummins,0.0
5330,D Bishoo,JO Holder,ML Cummins,28.0
5331,JO Holder,CAK Walton,ML Cummins,0.0
5332,JO Holder,K Pierre,ML Cummins,0.0
5333,JO Holder,ML Cummins,HR Walsh,0.0
5334,JO Holder,ML Cummins,RR Beaton,0.0
5335,JO Holder,ML Cummins,FA Allen,0.0
5336,JO Holder,ST Gabriel,ML Cummins,7.0
5337,JO Holder,ML Cummins,AS Joseph,46.0
5338,JD Campbell,JO Holder,ML Cummins,0.0
5339,R Rampaul,JO Holder,ML Cummins,0.0
5340,JO Holder,ML Cummins,DM Bravo,0.0
5341,JO Holder,ML Cummins,KAJ Roach,0.0
5342,KA Hope,JO Holder,ML Cummins,26.0
5343,JO Holder,ML Cummins,E Lewis,70.0
5344,SD Hope,JO Holder,R Powell,79.125
5345,J Blackwood,JO Holder,R Powell,0.0
5346,KMA Paul,JO Holder,R Powell,52.857142857142854
5347,JO Holder,BA King,R Powell,0.0
5348,JO Holder,R Powell,DR Smith,0.0
5349,JO Holder,SJ Benn,R Powell,59.5
5350,JO Holder,KC Brathwaite,R Powell,61.0
5351,JO Holder,AR Nurse,R Powell,57.82608695652174
5352,JO Holder,OC McCoy,R Powell,36.0
5353,D Bishoo,JO Holder,R Powell,52.0
5354,JO Holder,CAK Walton,R Powell,45.0
5355,JO Holder,K Pierre,R Powell,0.0
5356,JO Holder,HR Walsh,R Powell,0.0
5357,JO Holder,R Powell,RR Beaton,47.5
5358,JO Holder,R Powell,FA Allen,50.333333333333336
5359,JO Holder,ST Gabriel,R Powell,44.333333333333336
5360,JO Holder,R Powell,AS Joseph,53.166666666666664
5361,JD Campbell,JO Holder,R Powell,0.0
5362,R Rampaul,JO Holder,R Powell,0.0
5363,JO Holder,R Powell,DM Bravo,0.0
5364,JO Holder,KAJ Roach,R Powell,66.28571428571429
5365,KA Hope,JO Holder,R Powell,55.8
5366,E Lewis,JO Holder,R Powell,88.63157894736842
5367,SD Hope,J Blackwood,JO Holder,0.0
5368,SD Hope,KMA Paul,JO Holder,74.0
5369,SD Hope,JO Holder,BA King,0.0
5370,SD Hope,JO Holder,DR Smith,0.0
5371,SD Hope,JO Holder,SJ Benn,68.5
5372,SD Hope,JO Holder,KC Brathwaite,58.666666666666664
5373,SD Hope,JO Holder,AR Nurse,70.62790697674419
5374,SD Hope,JO Holder,OC McCoy,127.0
5375,SD Hope,D Bishoo,JO Holder,57.73913043478261
5376,SD Hope,JO Holder,CAK Walton,68.25
5377,SD Hope,JO Holder,K Pierre,79.5
5378,SD Hope,JO Holder,HR Walsh,92.8
5379,SD Hope,JO Holder,RR Beaton,29.5
5380,SD Hope,JO Holder,FA Allen,80.66666666666667
5381,SD Hope,JO Holder,ST Gabriel,62.21052631578947
5382,SD Hope,JO Holder,AS Joseph,70.36842105263158
5383,SD Hope,JO Holder,JD Campbell,116.4
5384,SD Hope,R Rampaul,JO Holder,0.0
5385,SD Hope,JO Holder,DM Bravo,99.14285714285714
5386,SD Hope,JO Holder,KAJ Roach,75.82352941176471
5387,SD Hope,JO Holder,KA Hope,66.0
5388,SD Hope,JO Holder,E Lewis,88.21052631578948
5389,J Blackwood,JO Holder,KMA Paul,0.0
5390,J Blackwood,JO Holder,BA King,0.0
5391,J Blackwood,JO Holder,DR Smith,0.0
5392,J Blackwood,JO Holder,SJ Benn,0.0
5393,J Blackwood,JO Holder,KC Brathwaite,0.0
5394,J Blackwood,JO Holder,AR Nurse,0.0
5395,J Blackwood,JO Holder,OC McCoy,0.0
5396,D Bishoo,J Blackwood,JO Holder,0.0
5397,J Blackwood,JO Holder,CAK Walton,0.0
5398,J Blackwood,JO Holder,K Pierre,0.0
5399,J Blackwood,JO Holder,HR Walsh,0.0
5400,J Blackwood,JO Holder,RR Beaton,0.0
5401,J Blackwood,JO Holder,FA Allen,0.0
5402,J Blackwood,JO Holder,ST Gabriel,0.0
5403,J Blackwood,JO Holder,AS Joseph,0.0
5404,JD Campbell,J Blackwood,JO Holder,0.0
5405,R Rampaul,J Blackwood,JO Holder,23.0
5406,J Blackwood,JO Holder,DM Bravo,25.0
5407,J Blackwood,JO Holder,KAJ Roach,0.0
5408,KA Hope,J Blackwood,JO Holder,0.0
5409,J Blackwood,JO Holder,E Lewis,0.0
5410,KMA Paul,JO Holder,BA King,0.0
5411,KMA Paul,JO Holder,DR Smith,0.0
5412,KMA Paul,JO Holder,SJ Benn,0.0
5413,KMA Paul,JO Holder,KC Brathwaite,0.0
5414,KMA Paul,JO Holder,AR Nurse,33.833333333333336
5415,KMA Paul,JO Holder,OC McCoy,0.0
5416,D Bishoo,KMA Paul,JO Holder,16.0
5417,KMA Paul,JO Holder,CAK Walton,0.0
5418,KMA Paul,JO Holder,K Pierre,42.5
5419,KMA Paul,JO Holder,HR Walsh,32.0
5420,KMA Paul,JO Holder,RR Beaton,0.0
5421,KMA Paul,JO Holder,FA Allen,44.5
5422,KMA Paul,JO Holder,ST Gabriel,0.0
5423,KMA Paul,JO Holder,AS Joseph,24.0
5424,JD Campbell,KMA Paul,JO Holder,0.0
5425,R Rampaul,KMA Paul,JO Holder,0.0
5426,KMA Paul,JO Holder,DM Bravo,61.5
5427,KMA Paul,JO Holder,KAJ Roach,26.8
5428,KA Hope,KMA Paul,JO Holder,0.0
5429,KMA Paul,JO Holder,E Lewis,48.125
5430,JO Holder,BA King,DR Smith,0.0
5431,JO Holder,SJ Benn,BA King,0.0
5432,JO Holder,KC Brathwaite,BA King,0.0
5433,JO Holder,AR Nurse,BA King,0.0
5434,JO Holder,OC McCoy,BA King,0.0
5435,D Bishoo,JO Holder,BA King,0.0
5436,JO Holder,CAK Walton,BA King,0.0
5437,JO Holder,K Pierre,BA King,0.0
5438,JO Holder,HR Walsh,BA King,0.0
5439,JO Holder,BA King,RR Beaton,0.0
5440,JO Holder,BA King,FA Allen,0.0
5441,JO Holder,ST Gabriel,BA King,0.0
5442,JO Holder,BA King,AS Joseph,0.0
5443,JD Campbell,JO Holder,BA King,0.0
5444,R Rampaul,JO Holder,BA King,0.0
5445,JO Holder,BA King,DM Bravo,0.0
5446,JO Holder,KAJ Roach,BA King,0.0
5447,KA Hope,JO Holder,BA King,0.0
5448,E Lewis,JO Holder,BA King,0.0
5449,JO Holder,SJ Benn,DR Smith,53.4
5450,JO Holder,KC Brathwaite,DR Smith,0.0
5451,JO Holder,AR Nurse,DR Smith,0.0
5452,JO Holder,OC McCoy,DR Smith,0.0
5453,D Bishoo,JO Holder,DR Smith,0.0
5454,JO Holder,CAK Walton,DR Smith,0.0
5455,JO Holder,K Pierre,DR Smith,0.0
5456,JO Holder,HR Walsh,DR Smith,0.0
5457,JO Holder,RR Beaton,DR Smith,0.0
5458,FA Allen,JO Holder,DR Smith,0.0
5459,JO Holder,ST Gabriel,DR Smith,0.0
5460,JO Holder,AS Joseph,DR Smith,0.0
5461,JD Campbell,JO Holder,DR Smith,0.0
5462,R Rampaul,JO Holder,DR Smith,0.0
5463,DM Bravo,JO Holder,DR Smith,45.0
5464,JO Holder,KAJ Roach,DR Smith,40.5
5465,KA Hope,JO Holder,DR Smith,0.0
5466,JO Holder,E Lewis,DR Smith,0.0
5467,JO Holder,SJ Benn,KC Brathwaite,44.8
5468,JO Holder,SJ Benn,AR Nurse,36.0
5469,JO Holder,SJ Benn,OC McCoy,0.0
5470,D Bishoo,JO Holder,SJ Benn,0.0
5471,JO Holder,SJ Benn,CAK Walton,0.0
5472,JO Holder,SJ Benn,K Pierre,0.0
5473,JO Holder,SJ Benn,HR Walsh,0.0
5474,JO Holder,SJ Benn,RR Beaton,0.0
5475,JO Holder,SJ Benn,FA Allen,0.0
5476,JO Holder,SJ Benn,ST Gabriel,28.0
5477,JO Holder,SJ Benn,AS Joseph,14.5
5478,JD Campbell,JO Holder,SJ Benn,0.0
5479,R Rampaul,JO Holder,SJ Benn,0.0
5480,JO Holder,SJ Benn,DM Bravo,47.27272727272727
5481,JO Holder,SJ Benn,KAJ Roach,0.0
5482,KA Hope,JO Holder,SJ Benn,0.0
5483,JO Holder,SJ Benn,E Lewis,96.0
5484,JO Holder,AR Nurse,KC Brathwaite,41.666666666666664
5485,JO Holder,OC McCoy,KC Brathwaite,0.0
5486,D Bishoo,JO Holder,KC Brathwaite,37.0
5487,JO Holder,CAK Walton,KC Brathwaite,0.0
5488,JO Holder,K Pierre,KC Brathwaite,0.0
5489,JO Holder,KC Brathwaite,HR Walsh,0.0
5490,JO Holder,KC Brathwaite,RR Beaton,0.0
5491,JO Holder,KC Brathwaite,FA Allen,0.0
5492,JO Holder,ST Gabriel,KC Brathwaite,38.166666666666664
5493,JO Holder,KC Brathwaite,AS Joseph,42.333333333333336
5494,JD Campbell,JO Holder,KC Brathwaite,0.0
5495,R Rampaul,JO Holder,KC Brathwaite,0.0
5496,JO Holder,KC Brathwaite,DM Bravo,67.66666666666667
5497,JO Holder,KC Brathwaite,KAJ Roach,0.0
5498,KA Hope,JO Holder,KC Brathwaite,0.0
5499,JO Holder,KC Brathwaite,E Lewis,70.85714285714286
5500,JO Holder,OC McCoy,AR Nurse,72.0
5501,D Bishoo,JO Holder,AR Nurse,37.22727272727273
5502,JO Holder,CAK Walton,AR Nurse,62.5
5503,JO Holder,K Pierre,AR Nurse,0.0
5504,JO Holder,AR Nurse,HR Walsh,0.0
5505,JO Holder,AR Nurse,RR Beaton,32.5
5506,JO Holder,AR Nurse,FA Allen,53.6
5507,JO Holder,ST Gabriel,AR Nurse,29.3125
5508,JO Holder,AR Nurse,AS Joseph,45.27272727272727
5509,JD Campbell,JO Holder,AR Nurse,75.6
5510,R Rampaul,JO Holder,AR Nurse,0.0
5511,JO Holder,AR Nurse,DM Bravo,43.4
5512,JO Holder,AR Nurse,KAJ Roach,40.0
5513,KA Hope,JO Holder,AR Nurse,48.6
5514,JO Holder,AR Nurse,E Lewis,61.3448275862069
5515,D Bishoo,JO Holder,OC McCoy,0.0
5516,JO Holder,OC McCoy,CAK Walton,0.0
5517,JO Holder,OC McCoy,K Pierre,0.0
5518,JO Holder,OC McCoy,HR Walsh,0.0
5519,JO Holder,OC McCoy,RR Beaton,0.0
5520,JO Holder,OC McCoy,FA Allen,37.0
5521,JO Holder,OC McCoy,ST Gabriel,0.0
5522,JO Holder,OC McCoy,AS Joseph,0.0
5523,JD Campbell,JO Holder,OC McCoy,0.0
5524,R Rampaul,JO Holder,OC McCoy,0.0
5525,JO Holder,OC McCoy,DM Bravo,0.0
5526,JO Holder,OC McCoy,KAJ Roach,47.0
5527,KA Hope,JO Holder,OC McCoy,0.0
5528,JO Holder,OC McCoy,E Lewis,0.0
5529,D Bishoo,JO Holder,CAK Walton,47.666666666666664
5530,D Bishoo,JO Holder,K Pierre,0.0
5531,D Bishoo,JO Holder,HR Walsh,0.0
5532,D Bishoo,JO Holder,RR Beaton,0.0
5533,D Bishoo,JO Holder,FA Allen,37.0
5534,D Bishoo,JO Holder,ST Gabriel,27.8
5535,D Bishoo,JO Holder,AS Joseph,41.25
5536,JD Campbell,D Bishoo,JO Holder,31.5
5537,D Bishoo,JO Holder,R Rampaul,0.0
5538,D Bishoo,JO Holder,DM Bravo,47.5
5539,D Bishoo,JO Holder,KAJ Roach,43.333333333333336
5540,KA Hope,D Bishoo,JO Holder,59.333333333333336
5541,D Bishoo,JO Holder,E Lewis,44.0
5542,JO Holder,CAK Walton,K Pierre,0.0
5543,JO Holder,CAK Walton,HR Walsh,0.0
5544,JO Holder,CAK Walton,RR Beaton,0.0
5545,JO Holder,CAK Walton,FA Allen,0.0
5546,JO Holder,CAK Walton,ST Gabriel,43.25
5547,JO Holder,CAK Walton,AS Joseph,55.5
5548,JD Campbell,JO Holder,CAK Walton,0.0
5549,R Rampaul,JO Holder,CAK Walton,0.0
