,player-1,player-2,player-3,player-4,combined_avg,sum_of_individual
335,JE Taylor,CH Gayle,AR Nurse,JN Mohammed,83.75,80.06
336,MN Samuels,JE Taylor,KA Hope,AR Nurse,96.0,70.55
337,JE Taylor,KA Hope,AR Nurse,CH Gayle,104.0,78.11
338,JE Taylor,JO Holder,AR Nurse,KOK Williams,44.0,36.49
339,JE Taylor,JO Holder,AR Nurse,CH Gayle,96.33333333333331,73.93
340,LMP Simmons,JE Taylor,KAJ Roach,DM Bravo,102.0,59.17
341,JE Taylor,DJG Sammy,KAJ Roach,DM Bravo,89.0,58.739999999999995
342,JE Taylor,KAJ Roach,LMP Simmons,DR Smith,73.0,57.03
343,MN Samuels,JE Taylor,KAJ Roach,LMP Simmons,72.5,69.38
344,JE Taylor,DJG Sammy,KAJ Roach,LMP Simmons,118.5,64.72999999999999
345,JE Taylor,JO Holder,KAJ Roach,LMP Simmons,89.5,55.15
346,JE Taylor,KAJ Roach,LMP Simmons,CH Gayle,89.5,76.94
347,JL Carter,JE Taylor,DJG Sammy,KAJ Roach,58.0,54.18
348,JL Carter,JE Taylor,JO Holder,KAJ Roach,89.0,44.6
349,JE Taylor,DJG Sammy,KAJ Roach,DR Smith,75.0,56.599999999999994
350,MN Samuels,JE Taylor,DJG Sammy,KAJ Roach,74.5,68.94999999999999
351,JE Taylor,DJG Sammy,KAJ Roach,JO Holder,91.5,54.72
352,JE Taylor,DJG Sammy,KAJ Roach,CH Gayle,91.5,76.50999999999999
353,J Charles,JE Taylor,JL Carter,DM Bravo,78.5,65.69
354,J Charles,SJ Benn,JE Taylor,DM Bravo,68.25,51.41
355,J Charles,JE Taylor,ADS Fletcher,DM Bravo,80.0,57.21000000000001
356,J Charles,JE Taylor,DM Bravo,SP Narine,72.83333333333333,53.64
357,J Charles,JE Taylor,DM Bravo,CR Brathwaite,78.66666666666667,61.33
358,J Charles,JE Taylor,DM Bravo,JN Mohammed,109.0,72.36
