,player-1,player-2,player-3,combined_avg,sum_of_individual
342,JJ Roy,JC Buttler,MM Ali,94.04878048780488,90.6
343,JT Ball,JC Buttler,MM Ali,50.27272727272727,44.38
344,RJW Topley,JC Buttler,MM Ali,75.0,44.300000000000004
345,DJ Willey,CJ Jordan,MM Ali,36.0,20.560000000000002
346,DJ Willey,JM Bairstow,MM Ali,70.38095238095238,65.54
347,DJ Willey,AD Hales,MM Ali,68.0625,63.300000000000004
348,DJ Willey,MA Wood,MM Ali,25.571428571428573,18.3
349,DJ Willey,JL Denly,MM Ali,46.0,41.019999999999996
350,DJ Willey,JJ Roy,MM Ali,74.18181818181819,64.57
351,DJ Willey,LE Plunkett,MM Ali,29.428571428571427,21.14
352,DJ Willey,BA Stokes,MM Ali,64.85714285714286,51.400000000000006
353,JM Bairstow,CJ Jordan,MM Ali,83.0,61.27
354,T Banton,CJ Jordan,MM Ali,49.0,33.33
355,AD Hales,CJ Jordan,MM Ali,87.66666666666667,59.03
356,JL Denly,CJ Jordan,MM Ali,83.0,36.75
357,LE Plunkett,CJ Jordan,MM Ali,45.0,16.87
358,BA Stokes,CJ Jordan,MM Ali,75.0,47.13
359,AU Rashid,CJ Jordan,MM Ali,30.0,18.27
360,RJW Topley,CJ Jordan,MM Ali,27.0,14.0
361,BA Stokes,BM Duckett,MM Ali,139.0,106.34
362,JC Archer,JM Bairstow,MM Ali,65.5,60.38
363,EJG Morgan,JM Bairstow,MM Ali,101.74285714285715,98.30000000000001
364,MA Wood,JM Bairstow,MM Ali,62.666666666666664,59.010000000000005
365,JM Bairstow,JL Denly,MM Ali,150.0,81.73000000000002
366,JJ Roy,JM Bairstow,MM Ali,110.26666666666667,105.28
367,LE Plunkett,JM Bairstow,MM Ali,62.48,61.85
368,JM Bairstow,RJW Topley,MM Ali,82.0,58.980000000000004
369,RS Bopara,JM Anderson,MM Ali,14.5,13.040000000000001
370,IR Bell,RS Bopara,MM Ali,63.5,63.04
371,ST Finn,RS Bopara,MM Ali,14.5,13.260000000000002
372,JC Archer,TK Curran,MM Ali,31.0,24.68
373,EJG Morgan,JC Archer,MM Ali,123.0,52.43
374,MA Wood,JC Archer,MM Ali,15.5,13.14
375,JJ Roy,JC Archer,MM Ali,89.0,59.41
376,LE Plunkett,JC Archer,MM Ali,19.0,15.98
377,BA Stokes,JC Archer,MM Ali,67.66666666666667,46.24
378,JC Archer,AU Rashid,MM Ali,17.666666666666668,17.380000000000003
379,ST Finn,JM Anderson,MM Ali,12.5,11.930000000000001
380,ST Finn,AD Hales,MM Ali,61.0,56.96
381,JL Denly,TK Curran,MM Ali,60.666666666666664,46.03
382,EJG Morgan,OP Stone,MM Ali,63.333333333333336,54.03
383,JL Denly,T Banton,MM Ali,115.0,53.79
