,player-1,player-2,player-3,player-4,combined_avg,sum_of_individual
1135,Sikandar Raza,R Ngarava,SC Williams,H Masakadza,171.0,89.75
1136,WP Masakadza,R Ngarava,SC Williams,H Masakadza,131.0,63.709999999999994
1137,E Chigumbura,R Ngarava,SC Williams,H Masakadza,132.0,83.22
1138,KM Jarvis,R Ngarava,SC Williams,H Masakadza,131.0,68.06
1139,RP Burl,TL Chatara,R Ngarava,H Masakadza,46.0,45.370000000000005
1140,AG Cremer,RP Burl,R Ngarava,H Masakadza,56.0,52.32
1141,C Zhuwao,SF Mire,TS Chisoro,H Masakadza,70.0,67.3
1142,PJ Moor,SC Williams,SF Mire,H Masakadza,104.125,96.38
1143,Sikandar Raza,SC Williams,SF Mire,H Masakadza,120.61538459999998,107.51
1144,TP Kamungozi,SC Williams,SF Mire,H Masakadza,115.0,81.35
1145,CJ Chibhabha,SC Williams,SF Mire,H Masakadza,114.0,105.51
1146,TL Chatara,SC Williams,SF Mire,H Masakadza,93.5,80.38
1147,RP Burl,SC Williams,SF Mire,H Masakadza,117.25,92.92
1148,T Mupariwa,SC Williams,SF Mire,H Masakadza,87.33333333,82.35
1149,AG Cremer,SC Williams,SF Mire,H Masakadza,105.42857140000001,87.33
1150,SC Williams,SF Mire,H Masakadza,CB Mpofu,100.33333329999999,78.80999999999999
1151,PJ Moor,Sikandar Raza,SF Mire,H Masakadza,118.2222222,93.72
1152,PJ Moor,TL Chatara,SF Mire,H Masakadza,73.53846154,66.59
1153,PJ Moor,RP Burl,SF Mire,H Masakadza,93.66666667,79.13
